time;elev_torq;ail_torq;Pitch;Aileron;Elevator;Rudder;ErrorRud;ErrSumRud;out_I;out_P;out_D;torq_main_rotor;torq_tail_rotor;force_tail;Piro_rate;tail_limt;tail_angle;Pcomp;
23.88121;0;0;0;0;0;0;1.191652E-06;-0.004742066;-0.284524;5.958259E-08;-4.018768E-10;6.697786;0.04501752;9.568266;-1.191652E-06;-0.2845239;0.04166231;0;
23.89791;0;0;0;0;0;0;1.199821E-06;-0.004742065;-0.2845239;5.999105E-08;1.956666E-10;6.686844;0.04494609;9.552635;-1.199821E-06;-0.2845238;0.04166648;0;
23.91461;0;0;0;0;0;0;1.27495E-06;-0.004742062;-0.2845237;6.374753E-08;1.799511E-09;6.675914;0.04487589;9.537021;-1.27495E-06;-0.2845237;0.04167169;0;
23.93131;0;0;0;0;0;0;1.196054E-06;-0.00474206;-0.2845236;5.980269E-08;-1.889739E-09;6.664997;0.04481091;9.521424;-1.196054E-06;-0.2845235;0.04167587;0;
23.94801;0;0;0;0;0;0;1.18873E-06;-0.004742058;-0.2845235;5.943648E-08;-1.754317E-10;6.654092;0.04474074;9.505846;-1.18873E-06;-0.2845235;0.04167899;0;
23.96471;0;0;0;0;0;0;1.217274E-06;-0.004742057;-0.2845234;6.086372E-08;6.837058E-10;6.643201;0.04467169;9.490287;-1.217274E-06;-0.2845233;0.04168317;0;
23.98141;0;0;0;0;0;0;1.195213E-06;-0.004742055;-0.2845233;5.976067E-08;-5.284082E-10;6.632321;0.04460267;9.474744;-1.195213E-06;-0.2845232;0.04168734;0;
23.99811;0;0;0;0;0;0;1.228158E-06;-0.004742053;-0.2845232;6.140791E-08;7.890982E-10;6.621454;0.04453806;9.45922;-1.228158E-06;-0.2845231;0.04169151;0;
24.01481;0;0;0;0;0;0;1.185611E-06;-0.004742051;-0.2845231;5.928058E-08;-1.019081E-09;6.610599;0.04446815;9.443712;-1.185611E-06;-0.284523;0.04169464;0;
24.03151;0;0;0;0;0;0;1.14351E-06;-0.004742049;-0.284523;5.717552E-08;-1.008412E-09;6.599756;0.04440143;9.428224;-1.14351E-06;-0.2845229;0.04169881;0;
24.04821;0;0;0;0;0;0;1.188058E-06;-0.004742047;-0.2845228;5.94029E-08;1.067011E-09;6.588926;0.04433053;9.412752;-1.188058E-06;-0.2845228;0.04170299;0;
24.06491;0;0;0;0;0;0;1.164193E-06;-0.004742045;-0.2845227;5.820965E-08;-5.716174E-10;6.578108;0.04426186;9.397297;-1.164193E-06;-0.2845227;0.04170716;0;
24.08162;0;0;0;0;0;0;1.227243E-06;-0.004742044;-0.2845226;6.136215E-08;1.510181E-09;6.567302;0.04419233;9.38186;-1.227243E-06;-0.2845226;0.04171029;0;
24.09832;0;0;0;0;0;0;1.50976E-06;-0.004742041;-0.2845225;7.5488E-08;6.766872E-09;6.556508;0.04406879;9.36644;-1.50976E-06;-0.2845224;0.04171655;0;
24.11502;0;0;0;0;0;0;1.335374E-06;-0.004742039;-0.2845223;6.67687E-08;-4.176912E-09;6.545725;0.04402029;9.351036;-1.335374E-06;-0.2845223;0.04172072;0;
24.13172;0;0;0;0;0;0;1.152162E-06;-0.004742037;-0.2845222;5.760809E-08;-4.388315E-09;6.534956;0.04398132;9.335651;-1.152162E-06;-0.2845222;0.04172385;0;
24.14842;0;0;0;0;0;0;1.498904E-06;-0.004742035;-0.2845221;7.49452E-08;8.305203E-09;6.524198;0.04386719;9.320282;-1.498904E-06;-0.284522;0.04173011;0;
24.16512;0;0;0;0;0;0;1.401354E-06;-0.004742032;-0.2845219;7.00677E-08;-2.336527E-09;6.513452;0.04381865;9.304931;-1.401354E-06;-0.2845219;0.04173428;0;
24.18182;0;0;0;0;0;0;1.158663E-06;-0.004742031;-0.2845218;5.793316E-08;-5.812951E-09;6.502717;0.04377876;9.289596;-1.158663E-06;-0.2845218;0.04173845;0;
24.19852;0;0;0;0;0;0;1.477039E-06;-0.004742028;-0.2845217;7.385196E-08;7.625773E-09;6.491995;0.04366775;9.274279;-1.477039E-06;-0.2845216;0.04174367;0;
24.21522;0;0;0;0;0;0;1.288015E-06;-0.004742026;-0.2845215;6.440074E-08;-4.52753E-09;6.481283;0.0436197;9.258976;-1.288015E-06;-0.2845215;0.04174784;0;
24.23192;0;0;-0.02990587;0;0;0;0.2990603;-0.004242595;-0.2545557;0.01495301;0.007163089;6.52113;1.954739;9.3159;-1.552447E-06;-0.2324396;1.864614;0.2990587;
24.24862;0;0;-0.02990587;0;0;0;-1.838221E-05;-0.004242626;-0.2545575;-9.191104E-07;-0.00716356;6.509965;0.8787305;9.299951;1.838221E-05;-0.261722;0.839729;0;
24.26532;0;0;-0.08602407;0;0;0;0.5611517;-0.003305503;-0.1983302;0.02805758;0.0134412;6.866629;4.718872;9.80947;3.029763E-05;-0.1568314;4.510901;0.561182;
24.28202;0;0;-0.1000834;0;0;0;0.1372064;-0.003076368;-0.1845821;0.006860322;-0.01015438;7.00259;3.578646;10.0037;0.003386909;-0.1878761;3.424335;0.1405933;
24.29873;0;0;-0.1000834;0;0;0;-0.0009485068;-0.003077952;-0.1846771;-4.742534E-05;-0.0033091;6.990614;3.572755;9.986592;0.0009485068;-0.1880337;3.418822;0;
24.31543;0;0;-0.1000834;0;0;0;-0.0008725944;-0.003079409;-0.1847645;-4.362972E-05;1.818261E-06;6.978686;3.69007;9.969551;0.0008725944;-0.1848064;3.531777;0;
24.33213;0;0;-0.1000834;0;0;0;-0.001101305;-0.003081248;-0.1848749;-5.506526E-05;-5.478102E-06;6.96682;3.682081;9.9526;0.001101305;-0.1849355;3.527259;0;
24.34883;0;0;-0.1000834;0;0;0;-0.001007736;-0.003082931;-0.1849759;-5.03868E-05;2.241175E-06;6.955168;3.672297;9.935954;0.001007736;-0.185024;3.524159;0;
24.36553;0;0;-0.1000834;0;0;0;-0.0009180661;-0.003084464;-0.1850679;-4.590331E-05;2.147783E-06;6.943522;3.661327;9.919317;0.0009180661;-0.1851116;3.521094;0;
24.38223;0;0;-0.1000834;0;0;0;-0.0008877831;-0.003085947;-0.1851568;-4.438915E-05;7.253427E-07;6.931892;3.651135;9.902703;0.0008877831;-0.1852005;3.517983;0;
24.39893;0;0;-0.1000834;0;0;0;-0.0008734143;-0.003087406;-0.1852444;-4.367072E-05;3.441627E-07;6.920251;3.640966;9.886073;0.0008734143;-0.1852877;3.514931;0;
24.41563;0;0;-0.1000834;0;0;0;-0.0008762141;-0.003088869;-0.1853321;-4.381071E-05;-6.70608E-08;6.908628;3.630755;9.869469;0.0008762141;-0.185376;3.511839;0;
24.43233;0;0;-0.1000834;0;0;0;-0.0008643357;-0.003090313;-0.1854188;-4.321679E-05;2.845107E-07;6.897025;3.62099;9.852893;0.0008643357;-0.1854617;3.508841;0;
24.44903;0;0;-0.1000834;0;0;0;-0.0008655165;-0.003091758;-0.1855055;-4.327583E-05;-2.828265E-08;6.885435;3.611238;9.836336;0.0008655165;-0.1855488;3.505793;0;
24.46573;0;0;-0.1000834;0;0;0;-0.0008375362;-0.003093157;-0.1855894;-4.187681E-05;6.701869E-07;6.873863;3.601893;9.819805;0.0008375362;-0.1856306;3.502929;0;
24.48243;0;1;-0.1000834;0;0;0;-0.0008245657;-0.003094534;-0.185672;-4.122829E-05;3.106714E-07;6.862309;3.592292;9.803299;0.0008245657;-0.1857129;3.500047;0;
24.49913;0;1;-0.1000834;0;0;0;-0.0009289743;-0.003096085;-0.1857651;-4.644872E-05;-2.500805E-06;6.850803;3.582066;9.786861;0.0009289743;-0.1858141;3.496508;0;
24.51583;0;1;-0.1000834;0;0;0;-0.000888136;-0.003097568;-0.1858541;-4.44068E-05;9.781633E-07;6.839272;3.573439;9.77039;0.000888136;-0.1858975;3.493587;0;
24.53254;0;1;-0.1000834;0;0;0;-0.000868732;-0.003099019;-0.1859411;-4.34366E-05;4.647662E-07;6.827769;3.563965;9.753956;0.000868732;-0.1859841;3.490556;0;
24.54924;0;1;-0.1000834;0;0;0;-0.00083804;-0.003100418;-0.1860251;-4.1902E-05;7.351383E-07;6.816291;3.554442;9.737559;0.00083804;-0.1860663;3.48768;0;
24.56594;0;1;-0.1000834;0;0;0;-0.0008154055;-0.00310178;-0.1861068;-4.077027E-05;5.421441E-07;6.804828;3.544656;9.721183;0.0008154055;-0.186147;3.484853;0;
24.58264;0;1;-0.1000834;0;0;0;-0.0008140894;-0.00310314;-0.1861884;-4.070447E-05;3.152276E-08;6.793377;3.53503;9.704825;0.0008140894;-0.1862291;3.481983;0;
24.59934;0;1;-0.1000834;0;0;0;-0.0007752989;-0.003104435;-0.1862661;-3.876495E-05;9.291142E-07;6.78194;3.525848;9.688485;0.0007752989;-0.1863039;3.479363;0;
24.61604;0;1;-0.1000834;0;0;0;-0.0007611208;-0.003105706;-0.1863423;-3.805604E-05;3.39594E-07;6.770513;3.516622;9.672161;0.0007611208;-0.18638;3.476698;0;
24.63274;0;1;-0.1000834;0;0;0;-0.0007443444;-0.003106949;-0.1864169;-3.721722E-05;4.018294E-07;6.759102;3.507536;9.65586;0.0007443444;-0.1864537;3.474119;0;
24.64944;0;1;-0.1000834;0;0;0;-0.000150604;-0.0031072;-0.186432;-7.530201E-06;1.422133E-05;6.747734;3.501581;9.63962;0.000150604;-0.1864253;3.475114;0;
24.66614;0;1;-0.1000834;0;0;0;0.0001142977;-0.003107009;-0.1864206;5.714883E-06;6.34495E-06;6.736916;3.4669;9.624166;-0.0001142977;-0.1864085;3.475702;0;
24.68284;0;1;-0.1000834;0;0;0;0.0001786925;-0.003106711;-0.1864026;8.934624E-06;1.542391E-06;6.725063;3.450485;9.607233;-0.0001786925;-0.1863922;3.476274;0;
24.69954;0;1;-0.1000834;0;0;0;0.0001232504;-0.003106505;-0.1863903;6.162519E-06;-1.327954E-06;6.713892;3.448821;9.591275;-0.0001232504;-0.1863855;3.476509;0;
24.71624;0;1;-0.1000834;0;0;0;5.312634E-05;-0.003106416;-0.186385;2.656317E-06;-1.679618E-06;6.702899;3.450381;9.575571;-5.312634E-05;-0.186384;3.47656;0;
24.73294;0;0;-0.1000834;0;0;0;7.20544E-06;-0.003106404;-0.1863842;3.60272E-07;-1.099902E-06;6.69182;3.449353;9.559743;-7.20544E-06;-0.186385;3.476525;0;
24.74965;0;0;-0.1000834;0;0;0;-5.899385E-06;-0.003106414;-0.1863848;-2.949693E-07;-3.13888E-07;6.680562;3.445012;9.54366;5.899385E-06;-0.1863854;3.47651;0;
24.76635;0;0;-0.1000834;0;0;0;-7.213337E-06;-0.003106426;-0.1863856;-3.606668E-07;-3.147189E-08;6.669273;3.438962;9.527533;7.213337E-06;-0.1863859;3.476492;0;
24.78305;0;0;-0.1000834;0;0;0;-5.945851E-06;-0.003106436;-0.1863862;-2.972925E-07;3.035894E-08;6.65802;3.432354;9.511458;5.945851E-06;-0.1863864;3.476475;0;
24.79975;0;0;-0.1000834;0;0;0;-3.660442E-06;-0.003106442;-0.1863865;-1.830221E-07;5.474034E-08;6.64678;3.425843;9.4954;3.660442E-06;-0.1863867;3.476467;0;
24.81645;0;0;-0.1000834;0;0;0;-3.869401E-06;-0.003106449;-0.1863869;-1.934701E-07;-5.00502E-09;6.635552;3.419343;9.479361;3.869401E-06;-0.1863871;3.476451;0;
24.83315;0;0;-0.1000834;0;0;0;-2.790204E-06;-0.003106453;-0.1863872;-1.395102E-07;2.584904E-08;6.624335;3.412977;9.463336;2.790204E-06;-0.1863873;3.476444;0;
24.84985;0;0;-0.1000834;0;0;0;-2.750888E-06;-0.003106458;-0.1863875;-1.375444E-07;9.416974E-10;6.61313;3.406624;9.447329;2.750888E-06;-0.1863876;3.476434;0;
24.86655;0;0;-0.1000834;0;0;0;-4.035025E-06;-0.003106465;-0.1863879;-2.017513E-07;-3.075777E-08;6.601932;3.400442;9.431331;4.035025E-06;-0.1863881;3.476416;0;
24.88325;0;0;-0.1000834;0;0;0;-3.802221E-06;-0.003106471;-0.1863883;-1.901111E-07;5.576134E-09;6.590753;3.394141;9.415361;3.802221E-06;-0.1863884;3.476405;0;
24.89995;0;0;-0.1000834;0;0;0;-4.033855E-06;-0.003106478;-0.1863887;-2.016928E-07;-5.548119E-09;6.579591;3.387807;9.399416;4.033855E-06;-0.1863889;3.47639;0;
24.91665;0;0;-0.1000834;0;0;0;-3.262171E-06;-0.003106483;-0.186389;-1.631086E-07;1.848346E-08;6.568443;3.381474;9.38349;3.262171E-06;-0.1863891;3.47638;0;
24.93335;0;0;-0.1000834;0;0;0;-4.892694E-06;-0.003106491;-0.1863895;-2.446347E-07;-3.905444E-08;6.557304;3.375238;9.367578;4.892694E-06;-0.1863898;3.476358;0;
24.95005;0;0;-0.1000834;0;0;0;-3.478393E-06;-0.003106497;-0.1863898;-1.739196E-07;3.387547E-08;6.546182;3.36896;9.351688;3.478393E-06;-0.18639;3.476352;0;
24.96675;0;0;-0.1000834;0;0;0;-3.447491E-06;-0.003106503;-0.1863902;-1.723746E-07;7.401598E-10;6.535074;3.362656;9.33582;3.447491E-06;-0.1863903;3.476338;0;
24.98346;0;0;-0.1000834;0;0;0;-3.187624E-06;-0.003106508;-0.1863905;-1.593812E-07;6.224374E-09;6.523979;3.356412;9.31997;3.187624E-06;-0.1863906;3.476328;0;
25.00016;0;0;-0.1000834;0;0;0;-4.192803E-06;-0.003106515;-0.1863909;-2.096402E-07;-2.407616E-08;6.512897;3.350156;9.304138;4.192803E-06;-0.1863911;3.47631;0;
25.01686;0;0;-0.1000834;0;0;0;-3.271174E-06;-0.003106521;-0.1863912;-1.635587E-07;2.207496E-08;6.501826;3.343951;9.288322;3.271174E-06;-0.1863914;3.476302;0;
25.03356;0;0;-0.1000834;0;0;0;-2.972869E-06;-0.003106525;-0.1863915;-1.486434E-07;7.145034E-09;6.490774;3.337677;9.272534;2.972869E-06;-0.1863917;3.476292;0;
25.05026;0;0;-0.1000834;0;0;0;-3.244186E-06;-0.003106531;-0.1863918;-1.622093E-07;-6.498611E-09;6.479735;3.331406;9.256764;3.244186E-06;-0.186392;3.47628;0;
25.06696;0;0;-0.1000834;0;0;0;-3.42621E-06;-0.003106537;-0.1863922;-1.713105E-07;-4.359861E-09;6.468705;3.325232;9.241008;3.42621E-06;-0.1863924;3.476267;0;
25.08366;0;0;-0.1000834;0;0;0;-3.976279E-06;-0.003106543;-0.1863926;-1.98814E-07;-1.317531E-08;6.457693;3.31896;9.225276;3.976279E-06;-0.1863928;3.476252;0;
25.10036;0;0;-0.1000834;0;0;0;-3.131544E-06;-0.003106548;-0.1863929;-1.565772E-07;2.023317E-08;6.446693;3.312739;9.209561;3.131544E-06;-0.186393;3.476244;0;
25.11706;0;0;-0.1000834;0;0;0;-4.100774E-06;-0.003106555;-0.1863933;-2.050387E-07;-2.32151E-08;6.435703;3.306577;9.193861;4.100774E-06;-0.1863935;3.476227;0;
25.13376;0;0;-0.1000834;0;0;0;-3.860757E-06;-0.003106562;-0.1863937;-1.930379E-07;5.74891E-09;6.424726;3.300435;9.17818;3.860757E-06;-0.1863939;3.476213;0;
25.15046;0;0;-0.1000834;0;0;0;-3.685606E-06;-0.003106568;-0.1863941;-1.842803E-07;4.195248E-09;6.413764;3.294223;9.16252;3.685606E-06;-0.1863942;3.476202;0;
25.16716;0;0;-0.1000834;0;0;0;-3.427478E-06;-0.003106574;-0.1863944;-1.713739E-07;6.182701E-09;6.402815;3.288043;9.146879;3.427478E-06;-0.1863946;3.476189;0;
25.18386;0;0;-0.1000834;0;0;0;-3.867824E-06;-0.00310658;-0.1863948;-1.933912E-07;-1.054722E-08;6.391881;3.281826;9.131259;3.867824E-06;-0.186395;3.476174;0;
25.20057;0;0;-0.1000834;0;0;0;-2.118019E-06;-0.003106584;-0.186395;-1.059009E-07;4.191151E-08;6.38096;3.275625;9.115657;2.118019E-06;-0.1863951;3.476172;0;
25.21727;0;0;-0.1000834;0;0;0;-2.921482E-06;-0.003106588;-0.1863953;-1.460741E-07;-1.924462E-08;6.370048;3.269527;9.100068;2.921482E-06;-0.1863955;3.476158;0;
25.23397;0;0;-0.1000834;0;0;0;-3.708298E-06;-0.003106595;-0.1863957;-1.854149E-07;-1.884591E-08;6.359149;3.263401;9.084498;3.708298E-06;-0.1863959;3.476144;0;
25.25067;0;0;-0.1000834;0;0;0;-3.411541E-06;-0.0031066;-0.186396;-1.70577E-07;7.107962E-09;6.348264;3.257256;9.068949;3.411541E-06;-0.1863962;3.476134;0;
25.26737;0;0;-0.1000834;0;0;0;-4.020243E-06;-0.003106607;-0.1863964;-2.010122E-07;-1.457969E-08;6.337393;3.251102;9.053418;4.020243E-06;-0.1863966;3.476118;0;
25.28407;0;0;-0.1000834;0;0;0;-2.925339E-06;-0.003106612;-0.1863967;-1.46267E-07;2.622524E-08;6.326536;3.244918;9.037909;2.925339E-06;-0.1863968;3.476111;0;
25.30077;0;0;-0.1000834;0;0;0;-4.521689E-06;-0.003106619;-0.1863972;-2.260845E-07;-3.823592E-08;6.315686;3.238871;9.022408;4.521689E-06;-0.1863974;3.47609;0;
25.31747;0;0;-0.1000834;0;0;0;-2.411939E-06;-0.003106623;-0.1863974;-1.20597E-07;5.053293E-08;6.304854;3.232682;9.006934;2.411939E-06;-0.1863975;3.476088;0;
25.33417;0;0;-0.1000834;0;0;0;-3.416692E-06;-0.003106629;-0.1863978;-1.708346E-07;-2.406594E-08;6.29403;3.226617;8.991471;3.416692E-06;-0.186398;3.476072;0;
25.35087;0;0;-0.1000834;0;0;0;-2.528271E-06;-0.003106633;-0.186398;-1.264136E-07;2.127955E-08;6.283219;3.220521;8.976027;2.528271E-06;-0.1863981;3.476066;0;
25.36757;0;0;-0.1000834;0;0;0;-3.718641E-06;-0.00310664;-0.1863984;-1.859321E-07;-2.851186E-08;6.272423;3.214393;8.960605;3.718641E-06;-0.1863986;3.476049;0;
25.38427;0;0;-0.1000834;0;0;0;-3.561034E-06;-0.003106646;-0.1863987;-1.780517E-07;3.775013E-09;6.261636;3.208364;8.945194;3.561034E-06;-0.1863989;3.476038;0;
25.40097;0;0;-0.1000834;0;0;0;-3.23377E-06;-0.003106651;-0.1863991;-1.616885E-07;7.838679E-09;6.250865;3.202245;8.929807;3.23377E-06;-0.1863992;3.476027;0;
25.41768;0;0;-0.1000834;0;0;0;-3.386584E-06;-0.003106657;-0.1863994;-1.693292E-07;-3.66022E-09;6.240102;3.196192;8.914432;3.386584E-06;-0.1863996;3.476015;0;
25.43438;0;0;-0.1000834;0;0;0;-3.048021E-06;-0.003106662;-0.1863997;-1.52401E-07;8.109294E-09;6.229355;3.190098;8.899078;3.048021E-06;-0.1863999;3.476005;0;
25.45108;0;0;-0.1000834;0;0;0;-3.208902E-06;-0.003106667;-0.1864;-1.604451E-07;-3.853436E-09;6.218617;3.184056;8.883739;3.208902E-06;-0.1864002;3.475993;0;
25.46778;0;0;-0.1000834;0;0;0;-3.816407E-06;-0.003106673;-0.1864004;-1.908204E-07;-1.455103E-08;6.207892;3.177992;8.868417;3.816407E-06;-0.1864006;3.475978;0;
25.48448;0;0;-0.1000834;0;0;0;-1.71724E-06;-0.003106676;-0.1864006;-8.586202E-08;5.027944E-08;6.197179;3.171947;8.853113;1.71724E-06;-0.1864006;3.475979;0;
25.50118;0;0;-0.1000834;0;0;0;-2.933111E-06;-0.003106681;-0.1864009;-1.466556E-07;-2.912265E-08;6.186477;3.165969;8.837824;2.933111E-06;-0.1864011;3.475963;0;
25.51788;0;0;-0.1000834;0;0;0;-3.501044E-06;-0.003106687;-0.1864012;-1.750522E-07;-1.36032E-08;6.175788;3.159927;8.822555;3.501044E-06;-0.1864014;3.47595;0;
25.53458;0;0;-0.1000834;0;0;0;-3.411518E-06;-0.003106693;-0.1864016;-1.705759E-07;2.144332E-09;6.165111;3.153906;8.807301;3.411518E-06;-0.1864017;3.47594;0;
25.55128;0;0;-0.1000834;0;0;0;-3.349946E-06;-0.003106698;-0.1864019;-1.674973E-07;1.474797E-09;6.154448;3.147842;8.792068;3.349946E-06;-0.1864021;3.475928;0;
25.56798;0;0;-0.1000834;0;0;0;-3.477069E-06;-0.003106704;-0.1864022;-1.738534E-07;-3.044863E-09;6.143792;3.141874;8.776845;3.477069E-06;-0.1864024;3.475916;0;
25.58468;0;0;-0.1000834;0;0;0;-3.902447E-06;-0.003106711;-0.1864026;-1.951223E-07;-1.018869E-08;6.133152;3.135806;8.761646;3.902447E-06;-0.1864028;3.4759;0;
25.60138;0;0;-0.1000834;0;0;0;-3.015801E-06;-0.003106716;-0.1864029;-1.5079E-07;2.123703E-08;6.122518;3.129881;8.746454;3.015801E-06;-0.1864031;3.475893;0;
25.61808;0;0;-0.1000834;0;0;0;-3.637394E-06;-0.003106722;-0.1864033;-1.818697E-07;-1.488845E-08;6.111898;3.123883;8.731283;3.637394E-06;-0.1864035;3.475878;0;
25.63478;0;0;-0.1000834;0;0;0;-2.535907E-06;-0.003106726;-0.1864036;-1.267954E-07;2.638291E-08;6.101293;3.117834;8.716133;2.535907E-06;-0.1864037;3.475872;0;
25.65149;0;0;-0.1000834;0;0;0;-4.907966E-06;-0.003106734;-0.186404;-2.453983E-07;-5.681578E-08;6.090692;3.111962;8.700989;4.907966E-06;-0.1864043;3.475848;0;
25.66819;0;0;-0.1000834;0;0;0;-3.461613E-06;-0.00310674;-0.1864044;-1.730807E-07;3.464317E-08;6.08011;3.105934;8.685872;3.461613E-06;-0.1864045;3.475842;0;
25.68489;0;0;-0.1000834;0;0;0;-3.746648E-06;-0.003106746;-0.1864048;-1.873324E-07;-6.827173E-09;6.069537;3.099944;8.670768;3.746648E-06;-0.186405;3.475827;0;
25.70159;0;0;-0.1000834;0;0;0;-2.606777E-06;-0.003106751;-0.186405;-1.303388E-07;2.73023E-08;6.058976;3.093966;8.655681;2.606777E-06;-0.1864051;3.47582;0;
25.71829;0;0;-0.1000834;0;0;0;-3.743387E-06;-0.003106757;-0.1864054;-1.871693E-07;-2.722419E-08;6.048421;3.088073;8.640602;3.743387E-06;-0.1864056;3.475804;0;
25.73499;0;0;-0.1000834;0;0;0;-3.110131E-06;-0.003106762;-0.1864057;-1.555065E-07;1.516781E-08;6.037881;3.082128;8.625545;3.110131E-06;-0.1864059;3.475795;0;
25.75169;0;0;-0.1000834;0;0;0;-3.644548E-06;-0.003106768;-0.1864061;-1.822274E-07;-1.280042E-08;6.027357;3.07611;8.61051;3.644548E-06;-0.1864063;3.47578;0;
25.76839;0;0;-0.1000834;0;0;0;-3.695811E-06;-0.003106774;-0.1864065;-1.847906E-07;-1.22785E-09;6.016836;3.070243;8.59548;3.695811E-06;-0.1864066;3.475768;0;
25.78509;0;0;-0.1000834;0;0;0;-3.579557E-06;-0.00310678;-0.1864068;-1.789778E-07;2.784535E-09;6.00633;3.064276;8.580472;3.579557E-06;-0.186407;3.475755;0;
25.80179;0;0;-0.1000834;0;0;0;-3.276877E-06;-0.003106786;-0.1864071;-1.638439E-07;7.249805E-09;5.995833;3.058385;8.565476;3.276877E-06;-0.1864073;3.475744;0;
25.81849;0;0;-0.1000834;0;0;0;-3.203547E-06;-0.003106791;-0.1864075;-1.601773E-07;1.756425E-09;5.98535;3.052439;8.5505;3.203547E-06;-0.1864076;3.475733;0;
25.83519;0;0;-0.1000834;0;0;0;-2.753527E-06;-0.003106796;-0.1864078;-1.376763E-07;1.077892E-08;5.974875;3.046548;8.535536;2.753527E-06;-0.1864079;3.475724;0;
25.85189;0;0;-0.1000834;0;0;0;-4.039319E-06;-0.003106803;-0.1864082;-2.019659E-07;-3.079741E-08;5.964413;3.040631;8.52059;4.039319E-06;-0.1864084;3.475706;0;
25.8686;0;0;-0.1000834;0;0;0;-3.979774E-06;-0.003106809;-0.1864086;-1.989887E-07;1.426229E-09;5.953957;3.034801;8.505653;3.979774E-06;-0.1864088;3.475693;0;
25.8853;0;0;-0.1000834;0;0;0;-3.709623E-06;-0.003106816;-0.1864089;-1.854812E-07;6.470673E-09;5.943519;3.028855;8.490741;3.709623E-06;-0.1864091;3.475681;0;
25.902;0;0;-0.1000834;0;0;0;-2.516923E-06;-0.00310682;-0.1864092;-1.258462E-07;2.856766E-08;5.93309;3.022912;8.475843;2.516923E-06;-0.1864093;3.475675;0;
25.9187;0;0;-0.1000834;0;0;0;-2.934979E-06;-0.003106825;-0.1864095;-1.467489E-07;-1.001331E-08;5.92267;3.017041;8.460958;2.934979E-06;-0.1864097;3.475662;0;
25.9354;0;0;-0.1000834;0;0;0;-2.787601E-06;-0.003106829;-0.1864098;-1.3938E-07;3.530005E-09;5.912258;3.011215;8.446083;2.787601E-06;-0.1864099;3.475653;0;
25.9521;0;0;-0.1000834;0;0;0;-3.759964E-06;-0.003106836;-0.1864101;-1.879982E-07;-2.329014E-08;5.901861;3.005314;8.43123;3.759964E-06;-0.1864104;3.475638;0;
25.9688;0;0;-0.1000834;0;0;0;-3.015303E-06;-0.003106841;-0.1864105;-1.507651E-07;1.783621E-08;5.891472;2.99945;8.416389;3.015303E-06;-0.1864106;3.475629;0;
25.9855;0;0;-0.1000834;0;0;0;-3.301017E-06;-0.003106846;-0.1864108;-1.650508E-07;-6.843457E-09;5.881094;2.993596;8.401563;3.301017E-06;-0.186411;3.475616;0;
26.0022;0;0;-0.1000834;0;0;0;-2.84699E-06;-0.003106851;-0.1864111;-1.423495E-07;1.08749E-08;5.870725;2.987769;8.38675;2.84699E-06;-0.1864112;3.475608;0;
26.0189;0;0;-0.1000834;0;0;0;-2.890908E-06;-0.003106856;-0.1864114;-1.445454E-07;-1.05192E-09;5.860369;2.981895;8.371956;2.890908E-06;-0.1864115;3.475597;0;
26.0356;0;0;-0.1000834;0;0;0;-3.267279E-06;-0.003106861;-0.1864117;-1.63364E-07;-9.014889E-09;5.850019;2.97614;8.357169;3.267279E-06;-0.1864119;3.475585;0;
26.0523;0;0;-0.1000834;0;0;0;-3.559441E-06;-0.003106867;-0.1864121;-1.779721E-07;-6.997886E-09;5.839685;2.970227;8.342407;3.559441E-06;-0.1864122;3.475572;0;
26.069;0;0;-0.1000834;0;0;0;-2.958773E-06;-0.003106872;-0.1864123;-1.479386E-07;1.438726E-08;5.829359;2.964406;8.327656;2.958773E-06;-0.1864125;3.475564;0;
26.0857;0;0;-0.1000834;0;0;0;-3.726266E-06;-0.003106879;-0.1864127;-1.863133E-07;-1.838307E-08;5.819041;2.958631;8.312916;3.726266E-06;-0.1864129;3.475547;0;
26.10241;0;0;-0.1000834;0;0;0;-2.732741E-06;-0.003106883;-0.186413;-1.36637E-07;2.379701E-08;5.808735;2.952808;8.298193;2.732741E-06;-0.1864131;3.475541;0;
26.11911;0;0;-0.1000834;0;0;0;-2.809933E-06;-0.003106888;-0.1864133;-1.404967E-07;-1.848915E-09;5.798441;2.946955;8.283487;2.809933E-06;-0.1864134;3.47553;0;
26.13581;0;0;-0.1000834;0;0;0;-2.617902E-06;-0.003106892;-0.1864135;-1.308951E-07;4.599538E-09;5.788155;2.941159;8.268793;2.617902E-06;-0.1864137;3.475522;0;
26.15251;0;0;-0.1000834;0;0;0;-3.641794E-06;-0.003106898;-0.1864139;-1.820897E-07;-2.452435E-08;5.777877;2.9354;8.25411;3.641794E-06;-0.1864141;3.475506;0;
26.16921;0;0;-0.1000834;0;0;0;-3.198524E-06;-0.003106904;-0.1864142;-1.599262E-07;1.061723E-08;5.767611;2.929618;8.239444;3.198524E-06;-0.1864144;3.475497;0;
26.18591;0;0;-0.1000834;0;0;0;-3.803435E-06;-0.00310691;-0.1864146;-1.901718E-07;-1.448889E-08;5.757355;2.923823;8.224792;3.803435E-06;-0.1864148;3.475482;0;
26.20261;0;0;-0.1000834;0;0;0;-3.195116E-06;-0.003106915;-0.1864149;-1.597558E-07;1.457053E-08;5.747107;2.918064;8.210153;3.195116E-06;-0.1864151;3.475472;0;
